,loss,acc,val_loss,val_acc
0,0.05161638391415044,0.7258254885673523,0.0068566715050953735,0.9108367562294006
1,0.005753529365701636,0.9239386916160583,0.003897244041716611,0.9519889950752258
2,0.005953569314442575,0.9239386916160583,0.004136335671929175,0.9478737711906433
3,0.004906797199510038,0.9369103908538818,0.003254671756111709,0.9588477611541748
4,0.003407857325894512,0.9534198045730591,0.0029467517492171016,0.965706467628479
5,0.00447230814310353,0.9439858794212341,0.0031960577498329357,0.965706467628479
6,0.003473326087191279,0.9551886916160583,0.007663906159694466,0.9135802388191223
7,0.004181709828048523,0.948113203048706,0.0030464834989711582,0.9670782089233398
8,0.004562284398762474,0.9451650977134705,0.002544105520525587,0.9711934328079224
9,0.003123340828405728,0.9616745710372925,0.0031024102729697942,0.9698216915130615
10,0.0028158680059209044,0.9675707817077637,0.0026549155247718383,0.9711934328079224
11,0.003549274635931723,0.9599056839942932,0.0027860083472908605,0.9725651741027832
12,0.003079735315382867,0.958136796951294,0.004144471128495469,0.9588477611541748
13,0.0036969599714898067,0.9622641801834106,0.004132117539521598,0.9615912437438965
14,0.004352949872142899,0.9492924809455872,0.005270734456187658,0.9368998408317566
15,0.003950104980624087,0.9575471878051758,0.0025991080801509863,0.9711934328079224
16,0.00265549940995011,0.9681603908538818,0.003011906307461494,0.965706467628479
17,0.005723717727891679,0.9451650977134705,0.008287439219888672,0.9519889950752258
18,0.003393222249490824,0.959316074848175,0.0027111346241909455,0.9753086566925049
19,0.002058705049215482,0.9775943756103516,0.0026969800196046364,0.9807956218719482
20,0.004636728528772814,0.9545990824699402,0.013513524345860374,0.9355280995368958
21,0.013742805838053342,0.9339622855186462,0.02381393561249571,0.9067215323448181
22,0.016402390019480524,0.9186320900917053,0.08440287049415181,0.7846364974975586
23,0.014961814880151442,0.9375,0.04079275274718249,0.9122084975242615
24,0.006354316896627183,0.9610849022865295,0.0044496483763549555,0.9698216915130615
25,0.002282822481576213,0.9728773832321167,0.005406940525809025,0.9629629850387573
26,0.0027697574465869452,0.974056601524353,0.0028156524393784165,0.973936915397644
27,0.0019074274970543622,0.9811320900917053,0.00535316977123583,0.9478737711906433
28,0.00327246962389733,0.963443398475647,0.005637049424591051,0.9711934328079224
29,0.002209263646158056,0.9770047068595886,0.002772603040900904,0.9711934328079224
30,0.006241767349837453,0.9528301954269409,0.01708327422355428,0.924554169178009
