,loss,acc,val_loss,val_acc
0,0.013713311456618941,0.7991599440574646,0.014533316258710759,0.8068702220916748
1,0.011428189265131722,0.8419243693351746,0.014423435494189955,0.8221374154090881
2,0.010548653128710173,0.8604428768157959,0.012643191673373449,0.8358778357505798
3,0.009637173945130443,0.872661292552948,0.011205530985621095,0.8374046087265015
4,0.009080360244935411,0.8806796073913574,0.01181595270870296,0.8427481055259705
5,0.00839329237113385,0.8917525410652161,0.010936951580393406,0.8511450290679932
6,0.007778645408101189,0.9001526832580566,0.011613845984444364,0.8480916023254395
7,0.007132769452422891,0.9096983075141907,0.020935367480034137,0.7595419883728027
8,0.0065338434192766985,0.9146620631217957,0.012929813120201344,0.8465648889541626
9,0.006172712183934033,0.9253531694412231,0.011331421475260312,0.8618320822715759
10,0.0054247395881160424,0.9333714842796326,0.015685125719044953,0.8320610523223877
11,0.004965166288202912,0.9362351894378662,0.011076578728229034,0.8633587956428528
12,0.004341794010756716,0.9473081231117249,0.015435274815513888,0.8595420122146606
13,0.004769601349574139,0.9415807127952576,0.012977486007086193,0.8458015322685242
14,0.0035699722035274152,0.9551355242729187,0.011109283947535143,0.880152702331543
15,0.0036596288775108433,0.9564719200134277,0.014717192094744617,0.8648855090141296
16,0.0031916741239075533,0.9606719613075256,0.0138127799394704,0.8580152988433838
17,0.002538737921316622,0.9717448949813843,0.014255972195217627,0.8755725026130676
18,0.0024807998151690873,0.9707903265953064,0.012446842024117026,0.8656488656997681
19,0.0022117379998042182,0.9746086001396179,0.018923305282155977,0.8267175555229187
20,0.0021314849103038183,0.9749904274940491,0.01619059666422487,0.8702290058135986
21,0.0021376839994320255,0.9749904274940491,0.017501996355202363,0.847328245639801
22,0.002040236279419607,0.9765177369117737,0.014179588592689456,0.8580152988433838
23,0.0016223604916394006,0.980526864528656,0.021035616736830645,0.8358778357505798
24,0.0015044381599140764,0.9820541739463806,0.014564835075431198,0.8702290058135986
25,0.0009786820384265187,0.9906452298164368,0.017935274245629785,0.8748091459274292
26,0.0017356641537966096,0.9814814329147339,0.06859721545954697,0.5755725502967834
27,0.001601939930684748,0.981863260269165,0.024840408455552035,0.8427481055259705
28,0.001269092393880614,0.9870179295539856,0.01848679394212388,0.8671755790710449
29,0.0011412280330056791,0.9877815842628479,0.01631642261534247,0.8671755790710449
30,0.0014759470717024888,0.9830087423324585,0.016720241612491717,0.8725190758705139
31,0.001023679189903163,0.9891179800033569,0.015563529661593547,0.8702290058135986
32,0.0020165497749338353,0.9778541326522827,0.0396129181594339,0.7870228886604309
33,0.0008963722117428688,0.9904543161392212,0.015967664509329176,0.885496199131012
34,0.0005902770540905307,0.995036244392395,0.017394016216729435,0.8717557191848755
35,0.0006101784332249628,0.9942725896835327,0.017839529021209433,0.8778625726699829
36,0.001105181263475606,0.9883543252944946,0.018479377993929933,0.8641221523284912
37,0.0015051244377930594,0.9843451380729675,0.016665965529116054,0.8572518825531006
38,0.0008562494381112211,0.9914088845252991,0.01664683743742586,0.8778625726699829
39,0.0009074409355140252,0.9908361434936523,0.01682554053299072,0.8809160590171814
40,0.00038223154264999717,0.996372640132904,0.018277523137685908,0.8625954389572144
41,0.0006597654514566615,0.9931271076202393,0.026085835081020383,0.8198473453521729
42,0.0007772096699447225,0.992363452911377,0.01621985256472844,0.8778625726699829
43,0.0013839882425466035,0.9864451885223389,0.02006202431978615,0.8709923624992371
44,0.0014585136402499338,0.9831996560096741,0.017942373050760678,0.8847328424453735
45,0.0010898931312178122,0.9875906705856323,0.01626724879406677,0.8748091459274292
46,0.00041570304350663613,0.9959908127784729,0.027373908067705066,0.8358778357505798
47,0.00047793462815608813,0.9956089854240417,0.01659566439290083,0.8923664093017578
48,0.00041721320104151936,0.9954180717468262,0.018449939912512103,0.8832061290740967
49,0.00043157802637966593,0.9957998991012573,0.0201766959299113,0.8770992159843445
50,0.0008956598423410004,0.9917907118797302,0.030954498956904157,0.8480916023254395
51,0.001227077286414526,0.9870179295539856,0.019317927694957673,0.8358778357505798
52,0.0011310299860940107,0.988163411617279,0.02489044846867332,0.8694656491279602
53,0.0007742101640581698,0.9914088845252991,0.02197395745408899,0.8740457892417908
54,0.00075921251603202,0.9908361434936523,0.021318480457740884,0.8633587956428528
55,0.00115774730965424,0.9872088432312012,0.021359054232371673,0.8541984558105469
56,0.0003255233168379738,0.9967544674873352,0.01725504289359878,0.8900763392448425
57,0.000486938002988349,0.9957998991012573,0.029816115801115983,0.834351122379303
58,0.0012610527904936778,0.9873997569084167,0.017358785799441445,0.8687022924423218
59,0.0005720153533821231,0.9931271076202393,0.020314656126931424,0.8732824325561523
60,0.0001789530737943586,0.9988545179367065,0.018095444063193925,0.8770992159843445
61,0.00038033037109683833,0.9965635538101196,0.033899656495520174,0.8442748188972473
62,0.0009579213056784463,0.9893088936805725,0.018547324059914997,0.8648855090141296
63,0.0010965053740559546,0.9887361526489258,0.016777353870277185,0.880152702331543
64,0.00046884520518206417,0.9954180717468262,0.01769349771829052,0.8824427723884583
65,0.00018957097394215516,0.9984726905822754,0.027733702087447843,0.8702290058135986
66,0.0004825432030400514,0.9956089854240417,0.02645862025159006,0.8564885258674622
67,0.0011049352736333573,0.9887361526489258,0.020456803646933943,0.8748091459274292
68,0.0009983079131008468,0.9889270663261414,0.017529970683328067,0.8748091459274292
69,0.00039777165312707954,0.9954180717468262,0.017558125824532436,0.8725190758705139
70,0.0004434640841674502,0.9956089854240417,0.02297103299496283,0.8664122223854065
71,0.0011782837172572634,0.9877815842628479,0.023990310034679094,0.8503816723823547
72,0.0006723181789871781,0.993699848651886,0.020712353073003637,0.8740457892417908
73,0.00019021535579594504,0.998663604259491,0.01974622596709328,0.8786259293556213
74,0.0004323426949314747,0.9952271580696106,0.02225690349822736,0.8633587956428528
75,0.0005258670168828877,0.9942725896835327,0.024615159420339205,0.8748091459274292
76,0.0007292385394967675,0.9921725392341614,0.019396886286389737,0.8725190758705139
77,0.0006909700398237003,0.9940816760063171,0.020059125387031612,0.8610687255859375
78,0.0009138267510846177,0.9902634024620056,0.02206800795010938,0.8610687255859375
79,0.0005348146668921213,0.9944635033607483,0.017983468245174595,0.8770992159843445
80,0.0006446480512028363,0.9927452802658081,0.01967975737683418,0.8778625726699829
81,0.0004900087097792346,0.9944635033607483,0.018711454887654036,0.8839694857597351
82,0.0006932570745172096,0.992363452911377,0.022693883007719316,0.8717557191848755
83,0.000506621879340925,0.9938907623291016,0.022054547748265374,0.8725190758705139
84,0.00037232525629628753,0.996372640132904,0.01915798031134915,0.880152702331543
85,0.00022931621235174082,0.9980908632278442,0.019206170845805233,0.8816794157028198
86,0.00018405525455462564,0.9982817769050598,0.02018534907402883,0.8740457892417908
87,0.000512760122416526,0.9933180212974548,0.02389206534237352,0.8732824325561523
88,0.0009127616261442503,0.9898816347122192,0.021583618206604746,0.876335859298706
89,0.00021351432942187199,0.9978999495506287,0.022000362434005008,0.8694656491279602
90,0.0006261668835651754,0.9921725392341614,0.02529080907693346,0.8755725026130676
91,0.0005561796246087957,0.9935089349746704,0.025154904816441864,0.8664122223854065
92,0.0004169146831080875,0.9957998991012573,0.021738422565332805,0.8740457892417908
93,0.0005606658173078346,0.9946544170379639,0.021446779882179873,0.8694656491279602
94,0.00029300028510155594,0.9965635538101196,0.01918485538735417,0.8786259293556213
95,0.00035731326102351313,0.996372640132904,0.021166608034711303,0.8618320822715759
96,0.0012619899620158713,0.9858724474906921,0.025040930532317124,0.8625954389572144
97,0.0005942147033827457,0.993699848651886,0.018930117052247505,0.8748091459274292
98,0.0002504030143482587,0.9978999495506287,0.021509994134193158,0.8717557191848755
