epoch,acc,loss,val_acc,val_loss
0,0.6757075,0.6047876803380139,0.7517147,0.5288557232816197
1,0.7387972,0.5343657439609744,0.7722908,0.5440125148155726
2,0.7523585,0.5060564588825658,0.7805213,0.49770521058794237
3,0.7912736,0.46318587548327894,0.7914952,0.49079519179132247
4,0.7977594,0.4430729623110789,0.6995885,0.5610938676427257
5,0.7912736,0.44888830915936884,0.83950615,0.39959543232074
6,0.8195755,0.4001599688012645,0.7983539,0.44015539232104894
7,0.8237028,0.4117801931669127,0.8312757,0.3769028436990432
8,0.8266509,0.38159471103605236,0.8353909,0.36646025052449993
9,0.8402123,0.3597475270617683,0.83950615,0.35733765895147546
10,0.8478774,0.35685569863274413,0.85048014,0.3403337066392676
11,0.8667453,0.3176711454706372,0.8559671,0.3306648012133129
12,0.8708726,0.31127964016401544,0.8600823,0.31891664188094593
13,0.8791274,0.2920873286026829,0.8628258,0.30295111269617275
14,0.8761792,0.30121208614898176,0.87105626,0.3036941418881606
15,0.8879717,0.26690641762513034,0.8765432,0.2886462792938138
16,0.8862028,0.2710339629425193,0.8820302,0.29474328417428075
17,0.8897406,0.2578279194685648,0.8930041,0.2780824435264158
18,0.9056604,0.22394548778264028,0.8792867,0.26588379241147975
19,0.9103774,0.21572265197645943,0.8861454,0.2801287250263701
20,0.910967,0.21120543236721237,0.86145407,0.31266629327962425
21,0.915684,0.21443171335278816,0.89437586,0.254071133617511
22,0.928066,0.1834840491976378,0.8998628,0.2659152222104851
23,0.9380896,0.16852816939353943,0.8998628,0.26199430292689424
24,0.9310142,0.1746358665514667,0.8957476,0.2777385824910571
25,0.9333726,0.18129793649433917,0.8957476,0.2596666743398857
26,0.9386792,0.1546071738637281,0.90672153,0.30842639078655687
27,0.9463443,0.13301950243284116,0.9190672,0.24704486990171204
28,0.9528302,0.13563623722150642,0.91769546,0.2355574608584981
29,0.946934,0.1260067717224922,0.909465,0.2473551568016921
30,0.9616745,0.10676783945341155,0.91769546,0.3032185125416362
31,0.9557783,0.10931628661335639,0.91358024,0.2724195117813079
32,0.9610849,0.11400906014133175,0.91083676,0.23817961843906607
33,0.9551887,0.10545047326892051,0.9163237,0.2597615202129991
34,0.9622642,0.0987235140758303,0.9080933,0.26959283145039825
35,0.9669811,0.09857414343025324,0.90672153,0.3145061409399833
36,0.9487028,0.12795727837057608,0.8957476,0.266091996218769
37,0.96875,0.08107646556465693,0.92455417,0.24221760545574916
38,0.9516509,0.10553574804568065,0.91769546,0.22894936423896925
39,0.9663915,0.08511938727548662,0.9163237,0.2515571607156709
40,0.9681604,0.09135652319440302,0.91358024,0.26341596699545905
41,0.9663915,0.08464748772599225,0.90672153,0.27274562283553216
42,0.9746462,0.074488209490225,0.91358024,0.2600852708921184
43,0.9728774,0.06910656473406081,0.9190672,0.27097806935447727
44,0.9722877,0.06710776002234164,0.9231824,0.2809163700324191
45,0.9787736,0.06767435605585012,0.93004113,0.2522994791488425
46,0.9829009,0.05937922668625724,0.9286694,0.2582673362580183
47,0.9775943,0.0598149052996821,0.9259259,0.28342546455163525
48,0.9740566,0.06154986927812954,0.9080933,0.2926024642398655
49,0.9823113,0.059093874527738906,0.9218107,0.25923274913278954
50,0.9770047,0.06481477923972427,0.92729765,0.25386980752395505
51,0.9817217,0.05239899995086609,0.92043895,0.3001600993677095
52,0.9805425,0.046302201393288826,0.91769546,0.348168242288388
53,0.9716981,0.09884526814281377,0.89026064,0.37771501511703304
54,0.9805425,0.059722734676709154,0.91769546,0.2651650935861145
55,0.9834906,0.05158709823417495,0.92043895,0.2994437554572672
56,0.9846698,0.03624246221580455,0.9259259,0.2997692766380899
57,0.978184,0.059879191540497936,0.9231824,0.2492215755218014
58,0.9840802,0.04430240423875457,0.9218107,0.2958962099092651
59,0.9852594,0.041899060971050894,0.9122085,0.2853589038299435
60,0.9805425,0.05729374022855652,0.9259259,0.2528957793047072
61,0.9923349,0.025672819882736734,0.9080933,0.3656099733011222
62,0.9846698,0.041296909438042005,0.909465,0.34887758006222946
63,0.9834906,0.03973741018331944,0.9190672,0.27489615754008456
64,0.9834906,0.04468026275654271,0.9231824,0.25241656211014474
